subjID,exptPart,trialNumber,roleCurrent,marblesSampled,probabilityRed,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime,lie,player.bullshitter,player.bullshitDetector
sona-20470,trial,70,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,218,132,2294.7645176961,5438,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13411,TRUE,human,computer
sona-20470,trial,71,bullshitDetector,10,0.8,7,7,6,False,-1,True,-2,7,216,139,5327.2620342674,1582,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8801,FALSE,computer,human
sona-20470,trial,72,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,223,137,2228.7307141391,2274,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10623,FALSE,human,computer
sona-20470,trial,73,bullshitDetector,10,0.8,7,9,9,False,-1,False,1,9,224,146,5735.236728902,2412,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9908,TRUE,computer,human
sona-20470,trial,74,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,232,143,2385.710566833,2778,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9847,FALSE,human,computer
sona-20470,trial,75,bullshitDetector,10,0.8,9,9,8,False,-1,False,1,9,233,152,7416.3545923923,1565,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10758,FALSE,computer,human
sona-20470,trial,76,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,228,157,2108.406665333,2434,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9279,TRUE,human,computer
sona-20470,trial,77,bullshitDetector,10,0.8,7,0,-1,False,1.35983232,False,10,0,238,157,5901.6071093315,3763,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11680,TRUE,computer,human
sona-20470,trial,78,bullshitter,10,0.8,8,7,-1,False,0.789406976,True,-5,5,233,162,2597.6846473502,2329,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11172,TRUE,human,computer
sona-20470,trial,79,bullshitDetector,10,0.8,8,9,-1,True,0.789406976,False,1,9,234,171,5334.1000042515,1962,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10155,TRUE,computer,human
sona-20470,trial,80,bullshitter,10,0.8,5,6,-1,False,0.588080384,False,6,4,240,175,3208.5989936497,4938,How many red marbles did you actually draw?,5,5,2399,True,15146,TRUE,human,computer
sona-20470,trial,81,bullshitDetector,10,0.8,7,10,10,False,-1,False,0,10,240,185,6749.3065759466,2997,How many red marbles did you actually draw?,-1,-1,-1,False,11122,TRUE,computer,human
sona-20470,trial,82,bullshitter,10,0.8,6,6,-1,False,0.588080384,False,6,4,246,189,3208.4407278903,3795,How many red marbles did you actually draw?,-1,-1,-1,False,14552,FALSE,human,computer
sona-20470,trial,83,bullshitDetector,10,0.8,8,9,9,False,-1,True,5,-5,251,184,6271.9104196211,1327,How many red marbles did your opponent report drawing?,9,9,3345,False,12388,TRUE,computer,human
sona-20470,trial,84,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,260,180,2793.2906213286,2781,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11086,FALSE,human,computer
sona-20470,trial,85,bullshitDetector,10,0.8,8,8,8,False,-1,False,2,8,262,188,6551.0111537334,34637,How many red marbles did your opponent report drawing?,-1,-1,-1,False,42614,FALSE,computer,human
sona-20470,trial,86,bullshitter,10,0.8,2,3,-1,False,0.4680708608,False,3,7,265,195,2895.3141754428,2177,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9290,TRUE,human,computer
sona-20470,trial,87,bullshitDetector,10,0.8,5,9,9,False,-1,False,1,9,266,204,6663.4540569466,2698,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10913,TRUE,computer,human
sona-20470,trial,88,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,274,201,2357.3439206545,3251,How many red marbles did your opponent report drawing?,-1,-1,-1,False,34337,FALSE,human,computer
sona-20470,trial,89,bullshitDetector,10,0.8,8,9,9,False,-1,False,1,9,275,210,6974.9415517305,4645,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14314,TRUE,computer,human
sona-20470,trial,90,bullshitter,10,0.8,7,7,-1,False,0.789406976,False,7,3,282,213,2972.2667712926,2112,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14933,FALSE,human,computer
sona-20470,trial,91,bullshitDetector,10,0.8,7,3,-1,False,0.789406976,True,5,-5,287,208,5707.1357934612,1611,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9638,TRUE,computer,human
sona-20470,trial,92,bullshitter,10,0.8,5,5,-1,False,0.5,True,5,0,292,208,2894.9058088443,2437,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11787,FALSE,human,computer
sona-20470,trial,93,bullshitDetector,10,0.8,10,7,-1,True,0.5,True,5,-5,297,203,7005.2228726029,5575,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14512,TRUE,computer,human
sona-20470,trial,94,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,305,200,2203.502940658,3637,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12371,FALSE,human,computer
sona-20470,trial,95,bullshitDetector,10,0.8,8,9,9,False,-1,True,5,-5,310,195,5457.9308126939,1635,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9446,TRUE,computer,human
sona-20470,trial,96,bullshitter,10,0.8,10,9,-1,False,1.35983232,True,-5,5,305,200,2955.7774490585,2634,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10411,TRUE,human,computer
sona-20470,trial,97,bullshitDetector,10,0.8,8,9,-1,True,1.35983232,True,5,-5,310,195,5199.7586036983,1765,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8280,TRUE,computer,human
sona-20470,trial,98,bullshitter,10,0.8,9,10,-1,False,1.4672065024,True,-5,5,305,200,2716.5205661582,3205,How many red marbles did you actually draw?,9,9,3063,False,16076,TRUE,human,computer
sona-20470,trial,99,bullshitDetector,10,0.8,9,10,-1,False,1.4672065024,True,5,-5,310,195,5771.0111786256,2925,How many red marbles did you actually draw?,-1,-1,-1,True,13976,TRUE,computer,human
sona-20470,trial,100,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,318,192,3133.704824064,2596,How many red marbles did you actually draw?,-1,-1,-1,False,12330,FALSE,human,computer
sona-27618,trial,1,bullshitDetector,10,0.8,9,9,8,False,-1,True,-4,9,-4,9,7210.7016855148,1519,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10644,FALSE,computer,human
sona-27618,trial,2,bullshitter,10,0.8,9,7,-1,False,0.789406976,True,-5,5,-9,14,2641.256133638,5603,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14792,TRUE,human,computer
sona-27618,trial,3,bullshitDetector,10,0.8,6,8,8,False,-1,True,5,-5,-4,9,6074.7933218914,5368,How many red marbles did your opponent report drawing?,8,8,5957,False,19027,TRUE,computer,human
sona-27618,trial,4,bullshitter,10,0.8,7,6,-1,False,0.588080384,True,-5,5,-9,14,2535.821017781,8570,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17372,TRUE,human,computer
sona-27618,trial,5,bullshitDetector,10,0.8,7,9,9,False,-1,False,1,9,-8,23,7373.2455345243,5188,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16109,TRUE,computer,human
sona-27618,trial,6,bullshitter,10,0.8,8,7,-1,False,0.789406976,True,-5,5,-13,28,2817.6428922874,6419,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17763,TRUE,human,computer
sona-27618,trial,7,bullshitDetector,10,0.8,10,10,7,False,-1,True,-5,10,-18,38,7055.4854234196,3551,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12142,FALSE,computer,human
sona-27618,trial,8,bullshitter,10,0.8,10,9,-1,False,1.35983232,True,-5,5,-23,43,2410.1956874415,5703,How many red marbles did your opponent report drawing?,-1,-1,-1,True,14515,TRUE,human,computer
sona-27618,trial,9,bullshitDetector,10,0.8,9,6,-1,True,1.35983232,True,5,-5,-18,38,6193.5084833282,2270,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10401,TRUE,computer,human
sona-27618,trial,10,bullshitter,10,0.8,2,5,-1,False,0.5,False,5,5,-13,43,2401.7422204973,7537,How many red marbles did your opponent report drawing?,-1,-1,-1,True,20684,TRUE,human,computer
sona-27618,trial,11,bullshitDetector,10,0.8,9,5,-1,False,0.5,True,5,-5,-8,38,6163.3878155408,2646,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10410,TRUE,computer,human
sona-27618,trial,12,bullshitter,10,0.8,8,7,-1,False,0.789406976,False,7,3,-1,41,2895.461809328,3467,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12040,TRUE,human,computer
sona-27618,trial,13,bullshitDetector,10,0.8,9,9,8,False,-1,False,1,9,0,50,6193.0421479919,3515,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11455,FALSE,computer,human
sona-27618,trial,14,bullshitter,10,0.8,8,8,-1,False,1.091396864,True,8,-3,8,47,2888.7072382565,2584,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13134,FALSE,human,computer
sona-27618,trial,15,bullshitDetector,10,0.8,6,10,10,False,-1,True,5,-5,13,42,5528.9035902532,3212,How many red marbles did your opponent report drawing?,10,10,3660,False,16310,TRUE,computer,human
sona-27618,trial,16,bullshitter,10,0.8,8,7,-1,False,0.789406976,False,7,3,20,45,2455.9453430547,9541,How many red marbles did your opponent report drawing?,-1,-1,-1,False,18310,TRUE,human,computer
sona-27618,trial,17,bullshitDetector,10,0.8,7,7,-1,False,0.789406976,False,3,7,23,52,5266.4139474063,6170,How many red marbles did your opponent report drawing?,-1,-1,-1,True,15278,FALSE,computer,human
sona-27618,trial,18,bullshitter,10,0.8,4,4,-1,False,0.4735758848,False,4,6,27,58,2574.8262469138,5317,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13911,FALSE,human,computer
sona-27618,trial,19,bullshitDetector,10,0.8,7,6,-1,True,0.4735758848,True,5,-5,32,53,5537.6785169927,3923,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11001,TRUE,computer,human
sona-27618,trial,20,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,41,49,2803.5028552709,4340,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12851,FALSE,human,computer
sona-27618,trial,21,bullshitDetector,10,0.8,9,9,7,False,-1,True,-4,9,37,58,6230.0245728168,3406,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11165,FALSE,computer,human
sona-27618,trial,22,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,32,63,2082.5623061546,7030,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15071,TRUE,human,computer
sona-27618,trial,23,bullshitDetector,10,0.8,8,8,8,False,-1,False,2,8,34,71,6881.5875321474,1780,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10015,FALSE,computer,human
sona-27618,trial,24,bullshitter,10,0.8,3,3,-1,False,0.4680708608,True,3,2,37,73,2456.9354925833,3547,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11044,FALSE,human,computer
sona-27618,trial,25,bullshitDetector,10,0.8,9,8,-1,True,0.4680708608,False,2,8,39,81,6272.83458265,2866,How many red marbles did your opponent report drawing?,8,8,2909,False,15242,TRUE,computer,human
sona-27618,trial,26,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,34,86,3051.0583051183,4491,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14805,TRUE,human,computer
sona-27618,trial,27,bullshitDetector,10,0.8,9,7,-1,True,1.091396864,False,3,7,37,93,5881.7003143024,4439,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11789,TRUE,computer,human
sona-27618,trial,28,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,32,98,2900.5311038232,5459,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14049,TRUE,human,computer
sona-27618,trial,29,bullshitDetector,10,0.8,8,8,-1,True,1.35983232,False,2,8,34,106,6804.6799651534,3187,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11205,FALSE,computer,human
sona-27618,trial,30,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,29,111,2619.6850404822,9439,How many red marbles did your opponent report drawing?,-1,-1,-1,False,29927,TRUE,human,computer
sona-27618,trial,31,bullshitDetector,10,0.8,9,0,-1,True,1.091396864,True,5,-5,34,106,6681.9392292355,3546,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11612,TRUE,computer,human
sona-27618,trial,32,bullshitter,10,0.8,9,9,-1,False,1.35983232,True,9,-4,43,102,2571.5779826256,3420,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19184,FALSE,human,computer
sona-27618,trial,33,bullshitDetector,10,0.8,9,9,8,False,-1,False,1,9,44,111,6817.749882943,4662,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16941,FALSE,computer,human
sona-27618,trial,34,bullshitter,10,0.8,0,0,-1,False,0.4672066048,False,0,10,44,121,2878.4601288685,3474,How many red marbles did your opponent report drawing?,-1,-1,-1,True,15148,FALSE,human,computer
sona-27618,trial,35,bullshitDetector,10,0.8,9,9,9,False,-1,False,1,9,45,130,7219.6450544594,3202,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13208,FALSE,computer,human
sona-27618,trial,36,bullshitter,10,0.8,6,6,-1,False,0.588080384,True,6,-1,51,129,2901.0126367555,6873,How many red marbles did your opponent report drawing?,-1,-1,-1,True,18406,FALSE,human,computer
sona-27618,trial,37,bullshitDetector,10,0.8,8,9,-1,False,0.588080384,False,1,9,52,138,7150.649450965,6350,How many red marbles did your opponent report drawing?,-1,-1,-1,True,21698,TRUE,computer,human
sona-27618,trial,38,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,47,143,3111.0897316432,9454,How many red marbles did your opponent report drawing?,-1,-1,-1,False,27085,TRUE,human,computer
sona-27618,trial,39,bullshitDetector,10,0.8,10,10,6,False,-1,False,0,10,47,153,5343.1076428905,5754,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13235,FALSE,computer,human
sona-27618,trial,40,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,42,158,2308.4289078123,4344,How many red marbles did you actually draw?,8,8,5861,False,19978,TRUE,human,computer
sona-27618,trial,41,bullshitDetector,10,0.8,9,0,-1,False,1.35983232,True,5,-5,47,153,5251.8746659684,2220,How many red marbles did you actually draw?,-1,-1,-1,True,9453,TRUE,computer,human
sona-27618,trial,42,bullshitter,10,0.8,8,7,-1,False,0.789406976,False,7,3,54,156,2441.6959302986,3258,How many red marbles did you actually draw?,-1,-1,-1,False,10602,TRUE,human,computer
sona-27618,trial,43,bullshitDetector,10,0.8,8,9,9,False,-1,False,1,9,55,165,6049.6274267866,2389,How many red marbles did you actually draw?,-1,-1,-1,False,11344,TRUE,computer,human
sona-27618,trial,44,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,50,170,3172.9487229671,3463,How many red marbles did you actually draw?,-1,-1,-1,False,12178,TRUE,human,computer
sona-27618,trial,45,bullshitDetector,10,0.8,7,7,7,False,-1,False,3,7,53,177,5474.2967175351,3056,How many red marbles did you actually draw?,-1,-1,-1,False,10123,FALSE,computer,human
sona-27618,trial,46,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,48,182,2576.0668038873,2509,How many red marbles did you actually draw?,-1,-1,-1,False,13362,TRUE,human,computer
sona-27618,trial,47,bullshitDetector,10,0.8,6,9,9,False,-1,False,1,9,49,191,6545.1692559701,1242,How many red marbles did your opponent report drawing?,9,9,3781,False,13312,TRUE,computer,human
sona-27618,trial,48,bullshitter,10,0.8,10,10,-1,False,1.4672065024,True,10,-5,59,186,3060.030799055,3258,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12219,FALSE,human,computer
sona-27618,trial,49,bullshitDetector,10,0.8,9,9,9,False,-1,False,1,9,60,195,5513.6868103172,2080,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9709,FALSE,computer,human
sona-27618,trial,50,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,55,200,2494.9368435875,6179,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15103,TRUE,human,computer
sona-27618,trial,51,bullshitDetector,10,0.8,10,1,-1,True,1.35983232,True,5,-5,60,195,5269.3475491117,1780,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8706,TRUE,computer,human
sona-27618,trial,52,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,55,200,2662.3826383535,4231,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11655,TRUE,human,computer
sona-27618,trial,53,bullshitDetector,10,0.8,8,6,-1,False,1.091396864,True,5,-5,60,195,5919.5965986296,1223,How many red marbles did your opponent report drawing?,-1,-1,-1,True,8304,TRUE,computer,human
sona-27618,trial,54,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,55,200,2929.9856721562,2948,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11296,TRUE,human,computer
sona-27618,trial,55,bullshitDetector,10,0.8,8,9,9,False,-1,False,1,9,56,209,5619.6388393933,1314,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8847,TRUE,computer,human
sona-27618,trial,56,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,51,214,2114.8790990983,2917,How many red marbles did you actually draw?,8,8,2880,False,12191,TRUE,human,computer
sona-27618,trial,57,bullshitDetector,10,0.8,5,10,10,False,-1,False,0,10,51,224,5205.5527696677,5343,How many red marbles did you actually draw?,-1,-1,-1,False,12213,TRUE,computer,human
sona-27618,trial,58,bullshitter,10,0.8,7,7,-1,False,0.789406976,False,7,3,58,227,3114.0632799422,2952,How many red marbles did you actually draw?,-1,-1,-1,False,10415,FALSE,human,computer
sona-27618,trial,59,bullshitDetector,10,0.8,7,4,-1,False,0.789406976,True,5,-5,63,222,5628.2353769022,1866,How many red marbles did you actually draw?,-1,-1,-1,True,8709,TRUE,computer,human
sona-27618,trial,60,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,70,220,2455.0949760255,2354,How many red marbles did you actually draw?,-1,-1,-1,False,9922,FALSE,human,computer
sona-27618,trial,61,bullshitDetector,10,0.8,8,8,8,False,-1,False,2,8,72,228,6928.140541543,1574,How many red marbles did you actually draw?,-1,-1,-1,False,10110,FALSE,computer,human
sona-27618,trial,62,bullshitter,10,0.8,7,7,-1,False,0.789406976,True,7,-2,79,226,2923.6671449822,2804,How many red marbles did you actually draw?,-1,-1,-1,True,10544,FALSE,human,computer
sona-27618,trial,63,bullshitDetector,10,0.8,9,2,-1,False,0.789406976,True,5,-5,84,221,5751.6693707845,2961,How many red marbles did you actually draw?,-1,-1,-1,True,10283,TRUE,computer,human
sona-27618,trial,64,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,79,226,3032.5495488264,3346,How many red marbles did you actually draw?,8,8,2347,False,13579,TRUE,human,computer
sona-27618,trial,65,bullshitDetector,10,0.8,8,10,-1,False,1.35983232,True,5,-5,84,221,7333.7291705313,2410,How many red marbles did you actually draw?,-1,-1,-1,True,11561,TRUE,computer,human
sona-27618,trial,66,bullshitter,10,0.8,10,10,-1,False,1.4672065024,True,10,-5,94,216,2487.8913502015,4190,How many red marbles did you actually draw?,-1,-1,-1,False,11974,FALSE,human,computer
sona-27618,trial,67,bullshitDetector,10,0.8,8,8,8,False,-1,False,2,8,96,224,5226.9071542472,1508,How many red marbles did you actually draw?,-1,-1,-1,False,8259,FALSE,computer,human
sona-27618,trial,68,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,91,229,2727.3098420651,2523,How many red marbles did you actually draw?,-1,-1,-1,False,9975,TRUE,human,computer
sona-27618,trial,69,bullshitDetector,10,0.8,6,9,9,False,-1,False,1,9,92,238,6599.0975385307,1188,How many red marbles did you actually draw?,-1,-1,-1,False,9251,TRUE,computer,human
sona-27618,trial,70,bullshitter,10,0.8,10,10,-1,False,1.4672065024,True,10,-5,102,233,2330.7246825831,3126,How many red marbles did you actually draw?,-1,-1,-1,False,10809,FALSE,human,computer
sona-27618,trial,71,bullshitDetector,10,0.8,8,3,-1,False,1.4672065024,True,5,-5,107,228,5874.0729932553,1664,How many red marbles did you actually draw?,-1,-1,-1,True,10161,TRUE,computer,human
sona-27618,trial,72,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,102,233,2510.9209707226,2599,How many red marbles did you actually draw?,-1,-1,-1,False,8734,TRUE,human,computer
sona-27618,trial,73,bullshitDetector,10,0.8,5,7,7,False,-1,False,3,7,105,240,7028.5441048646,2805,How many red marbles did your opponent report drawing?,7,7,2938,False,15652,TRUE,computer,human
sona-27618,trial,74,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,100,245,3192.6435333443,2748,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10304,TRUE,human,computer
sona-27618,trial,75,bullshitDetector,10,0.8,8,8,5,False,-1,False,2,8,102,253,7395.195863445,1205,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10567,FALSE,computer,human
sona-27618,trial,76,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,97,258,2082.3393005197,5443,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11972,TRUE,human,computer
sona-27618,trial,77,bullshitDetector,10,0.8,8,8,-1,False,1.091396864,False,2,8,99,266,7203.5297290276,2122,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10669,FALSE,computer,human
sona-27618,trial,78,bullshitter,10,0.8,6,6,-1,False,0.588080384,True,6,-1,105,265,2456.6082605465,4406,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12530,FALSE,human,computer
sona-27618,trial,79,bullshitDetector,10,0.8,8,5,-1,True,0.588080384,True,5,-5,110,260,5298.8126733887,1947,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8467,TRUE,computer,human
sona-27618,trial,80,bullshitter,10,0.8,5,5,-1,False,0.5,True,5,0,115,260,2156.7816475566,4754,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12162,FALSE,human,computer
sona-27618,trial,81,bullshitDetector,10,0.8,9,10,10,False,-1,True,5,-5,120,255,6604.0784400062,1601,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9926,TRUE,computer,human
sona-27618,trial,82,bullshitter,10,0.8,6,6,-1,False,0.588080384,True,6,-1,126,254,2467.4336649117,3033,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9634,FALSE,human,computer
sona-27618,trial,83,bullshitDetector,10,0.8,9,1,-1,False,0.588080384,True,5,-5,131,249,7290.7115402744,1502,How many red marbles did your opponent report drawing?,1,1,3145,True,13433,TRUE,computer,human
sona-27618,trial,84,bullshitter,10,0.8,7,8,-1,False,1.091396864,True,-5,5,126,254,2332.8051594253,7875,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14166,TRUE,human,computer
sona-27618,trial,85,bullshitDetector,10,0.8,9,9,7,False,-1,False,1,9,127,263,5813.6377426023,1421,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8899,FALSE,computer,human
sona-27618,trial,86,bullshitter,10,0.8,1,1,-1,False,0.4672107008,False,1,9,128,272,2679.495030911,2868,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10181,FALSE,human,computer
sona-27618,trial,87,bullshitDetector,10,0.8,6,10,10,False,-1,True,5,-5,133,267,6299.2612744153,2558,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10369,TRUE,computer,human
sona-27618,trial,88,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,128,272,2448.7770970839,4454,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10544,TRUE,human,computer
sona-27618,trial,89,bullshitDetector,10,0.8,7,8,8,False,-1,False,2,8,130,280,6127.2766192372,1380,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8547,TRUE,computer,human
sona-27618,trial,90,bullshitter,10,0.8,10,10,-1,False,1.4672065024,True,10,-5,140,275,2556.0635341358,2449,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9383,FALSE,human,computer
sona-27618,trial,91,bullshitDetector,10,0.8,7,10,10,False,-1,True,5,-5,145,270,6331.7507106124,1279,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9508,TRUE,computer,human
sona-27618,trial,92,bullshitter,10,0.8,9,8,-1,False,1.091396864,True,-5,5,140,275,2306.9666392778,5180,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13845,TRUE,human,computer
sona-27618,trial,93,bullshitDetector,10,0.8,8,9,9,False,-1,False,1,9,141,284,6770.8647092061,1241,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9097,TRUE,computer,human
sona-27618,trial,94,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,136,289,2238.9516377666,2562,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9088,TRUE,human,computer
sona-27618,trial,95,bullshitDetector,10,0.8,10,10,6,False,-1,True,-5,10,131,299,6005.4881491466,1599,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10647,FALSE,computer,human
sona-27618,trial,96,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,126,304,3217.5093241715,2511,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10051,TRUE,human,computer
sona-27618,trial,97,bullshitDetector,10,0.8,8,8,8,False,-1,False,2,8,128,312,5971.1554045487,5701,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13158,FALSE,computer,human
sona-27618,trial,98,bullshitter,10,0.8,8,9,-1,False,1.35983232,True,-5,5,123,317,2810.9462241052,4011,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10790,TRUE,human,computer
sona-27618,trial,99,bullshitDetector,10,0.8,8,9,9,False,-1,False,1,9,124,326,5169.6395805854,1466,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8194,TRUE,computer,human
sona-27618,trial,100,bullshitter,10,0.8,7,8,-1,False,1.091396864,True,-5,5,119,331,3236.3278861297,3257,How many red marbles did you actually draw?,7,7,5045,False,16547,TRUE,human,computer
sona-25799,trial,1,bullshitDetector,10,0.5,4,4,4,False,-1,True,1,4,1,4,6993.5040294436,11498,How many red marbles did you actually draw?,-1,-1,-1,False,21558,FALSE,computer,human
sona-25799,trial,2,bullshitter,10,0.5,5,5,-1,False,0.5,False,5,5,6,9,2438.5482469146,7403,How many red marbles did you actually draw?,-1,-1,-1,False,17264,FALSE,human,computer
sona-25799,trial,3,bullshitDetector,10,0.5,2,4,4,False,-1,False,6,4,12,13,5320.9697110373,24988,How many red marbles did you actually draw?,-1,-1,-1,False,32371,TRUE,computer,human
sona-25799,trial,4,bullshitter,10,0.5,6,6,-1,False,0.705078125,True,6,-1,18,12,2886.7411484443,4867,How many red marbles did you actually draw?,-1,-1,-1,False,15280,FALSE,human,computer
sona-25799,trial,5,bullshitDetector,10,0.5,3,7,-1,True,0.705078125,False,3,7,21,19,6416.7716387897,13306,How many red marbles did you actually draw?,-1,-1,-1,False,23437,TRUE,computer,human
sona-25799,trial,6,bullshitter,10,0.5,5,6,-1,False,0.705078125,True,-5,5,16,24,2893.4533681753,6878,How many red marbles did you actually draw?,-1,-1,-1,False,16965,TRUE,human,computer
sona-25799,trial,7,bullshitDetector,10,0.5,7,7,5,False,-1,True,-2,7,14,31,6184.9839554415,9402,How many red marbles did you actually draw?,-1,-1,-1,False,17777,FALSE,computer,human
sona-25799,trial,8,bullshitter,10,0.5,3,3,-1,False,0.048828125,False,3,7,17,38,2918.1432398224,15838,How many red marbles did you actually draw?,-1,-1,-1,True,24227,FALSE,human,computer
